score_level1:1.3998629581848046 (1e-4)
score_level2:1.6280547046023157 (1e-2)
score_level3:3.330709429065833 (> 1e-4+1e-2)


Roc info..
fpr	1e-07	acc	0.77	threshold	1.3998629581848046
fpr	1e-06	acc	0.77	threshold	1.3998629581848046
fpr	4.9999999999999996e-06	acc	0.77	threshold	1.3998629581848046
fpr	1e-05	acc	0.77	threshold	1.3998629581848046
fpr	0.0001	acc	0.77	threshold	1.3998629581848046
fpr	0.00012	acc	0.77	threshold	1.3998629581848046
fpr	0.001	acc	0.84429	threshold	1.473708812700477
fpr	0.01	acc	0.93743	threshold	1.6280547046023157
fpr	0.1	acc	0.97714	threshold	1.787189527458051
