score_level1:1.113821950946748 (1e-4)
score_level2:1.4671688063235424 (1e-2)
score_level3:2.8390898329973195 (> 1e-4+1e-2)


Roc info..
fpr	1e-07	acc	0.904	threshold	1.113821950946748
fpr	1e-06	acc	0.904	threshold	1.113821950946748
fpr	4.9999999999999996e-06	acc	0.904	threshold	1.113821950946748
fpr	1e-05	acc	0.904	threshold	1.113821950946748
fpr	0.0001	acc	0.904	threshold	1.113821950946748
fpr	0.00012	acc	0.904	threshold	1.113821950946748
fpr	0.001	acc	0.97267	threshold	1.3331599046009588
fpr	0.01	acc	0.991	threshold	1.4671688063235424
fpr	0.1	acc	0.99733	threshold	1.679182697772914
